Time;Wind;PV
 02/02  08:00:00;0.199;0.322
 02/02  09:00:00;0.215;0.473
 02/02  10:00:00;0.207;0.593
 02/02  11:00:00;0.21;0.692
 02/02  12:00:00;0.24;0.736
 02/02  13:00:00;0.274;0.693
 02/02  14:00:00;0.31;0.587
 02/02  15:00:00;0.359;0.418
 02/02  16:00:00;0.395;0.229
 02/02  17:00:00;0.424;0.072
 02/02  18:00:00;0.476;0
 02/02  19:00:00;0.428;0
 02/02  20:00:00;0.3;0
 02/02  21:00:00;0.198;0
 02/02  22:00:00;0.164;0
 02/02  23:00:00;0.154;0
 02/02  24:00:00;0.14;0
 02/03  01:00:00;0.129;0
 02/03  02:00:00;0.133;0
 02/03  03:00:00;0.137;0
 02/03  04:00:00;0.134;0
 02/03  05:00:00;0.125;0
 02/03  06:00:00;0.111;0.009
 02/03  07:00:00;0.111;0.132
 02/03  08:00:00;0.14;0.308
 02/03  09:00:00;0.113;0.456
 02/03  10:00:00;0.138;0.593
 02/03  11:00:00;0.202;0.695
 02/03  12:00:00;0.271;0.71
 02/03  13:00:00;0.309;0.652
 02/03  14:00:00;0.326;0.552
 02/03  15:00:00;0.337;0.415
 02/03  16:00:00;0.372;0.255
 02/03  17:00:00;0.426;0.083
 02/03  18:00:00;0.483;0
 02/03  19:00:00;0.418;0
 02/03  20:00:00;0.266;0
 02/03  21:00:00;0.164;0
 02/03  22:00:00;0.102;0
 02/03  23:00:00;0.078;0
 02/03  24:00:00;0.078;0
 02/04  01:00:00;0.081;0
 02/04  02:00:00;0.082;0
 02/04  03:00:00;0.086;0
 02/04  04:00:00;0.083;0
 02/04  05:00:00;0.079;0
 02/04  06:00:00;0.075;0.008
 02/04  07:00:00;0.066;0.118
 02/04  08:00:00;0.047;0.28
 02/04  09:00:00;0.022;0.428
 02/04  10:00:00;0.025;0.537
 02/04  11:00:00;0.038;0.606
 02/04  12:00:00;0.044;0.618
 02/04  13:00:00;0.045;0.568
 02/04  14:00:00;0.048;0.471
 02/04  15:00:00;0.057;0.325
 02/04  16:00:00;0.087;0.184
 02/04  17:00:00;0.156;0.055
 02/04  18:00:00;0.277;0
 02/04  19:00:00;0.332;0
 02/04  20:00:00;0.277;0
 02/04  21:00:00;0.207;0
 02/04  22:00:00;0.15;0
 02/04  23:00:00;0.123;0
 02/04  24:00:00;0.108;0
 02/05  01:00:00;0.095;0
 02/05  02:00:00;0.083;0
 02/05  03:00:00;0.081;0
 02/05  04:00:00;0.079;0
 02/05  05:00:00;0.081;0
 02/05  06:00:00;0.077;0.005
 02/05  07:00:00;0.054;0.097
 02/05  08:00:00;0.027;0.253
 02/05  09:00:00;0.011;0.413
 02/05  10:00:00;0.016;0.533
 02/05  11:00:00;0.032;0.6
 02/05  12:00:00;0.062;0.647
 02/05  13:00:00;0.097;0.635
 02/05  14:00:00;0.135;0.577
 02/05  15:00:00;0.188;0.443
 02/05  16:00:00;0.305;0.233
 02/05  17:00:00;0.462;0.079
 02/05  18:00:00;0.601;0
 02/05  19:00:00;0.571;0
 02/05  20:00:00;0.418;0
 02/05  21:00:00;0.294;0
 02/05  22:00:00;0.227;0
 02/05  23:00:00;0.195;0
 02/05  24:00:00;0.182;0
 02/06  01:00:00;0.171;0
 02/06  02:00:00;0.162;0
 02/06  03:00:00;0.158;0
 02/06  04:00:00;0.158;0
 02/06  05:00:00;0.158;0
 02/06  06:00:00;0.148;0.003
 02/06  07:00:00;0.126;0.069
 02/06  08:00:00;0.116;0.18
 02/06  09:00:00;0.066;0.308
 02/06  10:00:00;0.026;0.442
 02/06  11:00:00;0.015;0.579
 02/06  12:00:00;0.043;0.595
 02/06  13:00:00;0.141;0.488
 02/06  14:00:00;0.256;0.36
 02/06  15:00:00;0.277;0.282
 02/06  16:00:00;0.25;0.175
 02/06  17:00:00;0.221;0.055
 02/06  18:00:00;0.237;0
 02/06  19:00:00;0.242;0
 02/06  20:00:00;0.216;0
 02/06  21:00:00;0.174;0
 02/06  22:00:00;0.14;0
 02/06  23:00:00;0.128;0
 02/06  24:00:00;0.126;0
 02/07  01:00:00;0.118;0
 02/07  02:00:00;0.101;0
 02/07  03:00:00;0.083;0
 02/07  04:00:00;0.068;0
 02/07  05:00:00;0.057;0
 02/07  06:00:00;0.045;0.006
 02/07  07:00:00;0.027;0.102
 02/07  08:00:00;0.021;0.27
 02/07  09:00:00;0.042;0.444
 02/07  10:00:00;0.096;0.569
 02/07  11:00:00;0.163;0.664
 02/07  12:00:00;0.221;0.684
 02/07  13:00:00;0.239;0.586
 02/07  14:00:00;0.217;0.471
 02/07  15:00:00;0.194;0.295
 02/07  16:00:00;0.183;0.147
 02/07  17:00:00;0.214;0.045
 02/07  18:00:00;0.279;0
 02/07  19:00:00;0.296;0
 02/07  20:00:00;0.258;0
 02/07  21:00:00;0.212;0
 02/07  22:00:00;0.2;0
 02/07  23:00:00;0.212;0
 02/07  24:00:00;0.218;0
 02/08  01:00:00;0.212;0
 02/08  02:00:00;0.194;0
 02/08  03:00:00;0.172;0
 02/08  04:00:00;0.138;0
 02/08  05:00:00;0.109;0
 02/08  06:00:00;0.086;0.005
 02/08  07:00:00;0.056;0.101
 02/08  08:00:00;0.027;0.282
 02/08  09:00:00;0.011;0.447
 02/08  10:00:00;0.024;0.582
 02/08  11:00:00;0.048;0.691
 02/08  12:00:00;0.077;0.707
 02/08  13:00:00;0.103;0.672
 02/08  14:00:00;0.135;0.587
 02/08  15:00:00;0.179;0.443
 02/08  16:00:00;0.236;0.22
 02/08  17:00:00;0.295;0.07
 02/08  18:00:00;0.356;0
 02/08  19:00:00;0.326;0
 02/08  20:00:00;0.239;0
 02/08  21:00:00;0.168;0
 02/08  22:00:00;0.145;0
 02/08  23:00:00;0.149;0
 02/08  24:00:00;0.165;0
 02/09  01:00:00;0.184;0
 02/09  02:00:00;0.194;0
 02/09  03:00:00;0.2;0
 02/09  04:00:00;0.198;0
 02/09  05:00:00;0.191;0
 02/09  06:00:00;0.176;0.01
 02/09  07:00:00;0.123;0.145
 02/09  08:00:00;0.085;0.323
 02/09  09:00:00;0.034;0.473
 02/09  10:00:00;0.029;0.587
 02/09  11:00:00;0.046;0.677
 02/09  12:00:00;0.053;0.669
 02/09  13:00:00;0.055;0.605
 02/09  14:00:00;0.063;0.503
 02/09  15:00:00;0.087;0.36
 02/09  16:00:00;0.164;0.186
 02/09  17:00:00;0.283;0.054
 02/09  18:00:00;0.365;0
 02/09  19:00:00;0.369;0
 02/09  20:00:00;0.33;0
 02/09  21:00:00;0.265;0
 02/09  22:00:00;0.213;0
 02/09  23:00:00;0.172;0
 02/09  24:00:00;0.135;0
 02/10  01:00:00;0.102;0
 02/10  02:00:00;0.077;0
 02/10  03:00:00;0.062;0
 02/10  04:00:00;0.05;0
 02/10  05:00:00;0.04;0
 02/10  06:00:00;0.035;0.005
 02/10  07:00:00;0.023;0.1
 02/10  08:00:00;0.017;0.292
 02/10  09:00:00;0.02;0.472
 02/10  10:00:00;0.047;0.601
 02/10  11:00:00;0.106;0.662
 02/10  12:00:00;0.16;0.656
 02/10  13:00:00;0.172;0.608
 02/10  14:00:00;0.17;0.521
 02/10  15:00:00;0.186;0.372
 02/10  16:00:00;0.238;0.206
 02/10  17:00:00;0.313;0.072
 02/10  18:00:00;0.412;0
 02/10  19:00:00;0.428;0
 02/10  20:00:00;0.347;0
 02/10  21:00:00;0.261;0
 02/10  22:00:00;0.201;0
 02/10  23:00:00;0.165;0
 02/10  24:00:00;0.143;0
 02/11  01:00:00;0.13;0
 02/11  02:00:00;0.111;0
 02/11  03:00:00;0.087;0
 02/11  04:00:00;0.063;0
 02/11  05:00:00;0.05;0
 02/11  06:00:00;0.04;0.008
 02/11  07:00:00;0.031;0.125
 02/11  08:00:00;0.032;0.303
 02/11  09:00:00;0.04;0.467
 02/11  10:00:00;0.07;0.597
 02/11  11:00:00;0.124;0.672
 02/11  12:00:00;0.186;0.68
 02/11  13:00:00;0.25;0.641
 02/11  14:00:00;0.3;0.554
 02/11  15:00:00;0.351;0.382
 02/11  16:00:00;0.386;0.236
 02/11  17:00:00;0.405;0.08
 02/11  18:00:00;0.445;0
 02/11  19:00:00;0.411;0
 02/11  20:00:00;0.294;0
 02/11  21:00:00;0.192;0
 02/11  22:00:00;0.14;0
 02/11  23:00:00;0.115;0
 02/11  24:00:00;0.103;0
 02/12  01:00:00;0.096;0
 02/12  02:00:00;0.09;0
 02/12  03:00:00;0.08;0
 02/12  04:00:00;0.058;0
 02/12  05:00:00;0.045;0
 02/12  06:00:00;0.043;0.009
 02/12  07:00:00;0.051;0.125
 02/12  08:00:00;0.068;0.277
 02/12  09:00:00;0.068;0.416
 02/12  10:00:00;0.079;0.535
 02/12  11:00:00;0.107;0.629
 02/12  12:00:00;0.159;0.633
 02/12  13:00:00;0.228;0.542
 02/12  14:00:00;0.267;0.437
 02/12  15:00:00;0.289;0.336
 02/12  16:00:00;0.31;0.213
 02/12  17:00:00;0.349;0.07
 02/12  18:00:00;0.417;0
 02/12  19:00:00;0.405;0
 02/12  20:00:00;0.308;0
 02/12  21:00:00;0.227;0
 02/12  22:00:00;0.182;0
 02/12  23:00:00;0.145;0
 02/12  24:00:00;0.112;0
 02/13  01:00:00;0.081;0
 02/13  02:00:00;0.06;0
 02/13  03:00:00;0.045;0
 02/13  04:00:00;0.03;0
 02/13  05:00:00;0.017;0
 02/13  06:00:00;0.008;0.006
 02/13  07:00:00;0.005;0.089
 02/13  08:00:00;0.006;0.233
 02/13  09:00:00;0.006;0.392
 02/13  10:00:00;0.01;0.518
 02/13  11:00:00;0.024;0.594
 02/13  12:00:00;0.048;0.617
 02/13  13:00:00;0.079;0.597
 02/13  14:00:00;0.101;0.518
 02/13  15:00:00;0.124;0.385
 02/13  16:00:00;0.149;0.223
 02/13  17:00:00;0.186;0.069
 02/13  18:00:00;0.262;0
 02/13  19:00:00;0.309;0
 02/13  20:00:00;0.295;0
 02/13  21:00:00;0.253;0
 02/13  22:00:00;0.21;0
 02/13  23:00:00;0.178;0
 02/13  24:00:00;0.149;0
 02/14  01:00:00;0.115;0
 02/14  02:00:00;0.082;0
 02/14  03:00:00;0.052;0
 02/14  04:00:00;0.03;0
 02/14  05:00:00;0.018;0
 02/14  06:00:00;0.011;0.008
 02/14  07:00:00;0.007;0.131
 02/14  08:00:00;0.006;0.326
 02/14  09:00:00;0.008;0.504
 02/14  10:00:00;0.013;0.639
 02/14  11:00:00;0.028;0.703
 02/14  12:00:00;0.052;0.717
 02/14  13:00:00;0.07;0.678
 02/14  14:00:00;0.085;0.583
 02/14  15:00:00;0.101;0.453
 02/14  16:00:00;0.145;0.273
 02/14  17:00:00;0.265;0.083
 02/14  18:00:00;0.455;0
 02/14  19:00:00;0.518;0
 02/14  20:00:00;0.424;0
 02/14  21:00:00;0.293;0
 02/14  22:00:00;0.211;0
 02/14  23:00:00;0.162;0
 02/14  24:00:00;0.132;0
 02/15  01:00:00;0.111;0
 02/15  02:00:00;0.102;0
 02/15  03:00:00;0.092;0
 02/15  04:00:00;0.073;0
 02/15  05:00:00;0.052;0
 02/15  06:00:00;0.034;0.004
 02/15  07:00:00;0.016;0.077
 02/15  08:00:00;0.007;0.216
 02/15  09:00:00;0.004;0.404
 02/15  10:00:00;0.009;0.622
 02/15  11:00:00;0.036;0.729
 02/15  12:00:00;0.083;0.734
 02/15  13:00:00;0.118;0.682
 02/15  14:00:00;0.135;0.595
 02/15  15:00:00;0.152;0.444
 02/15  16:00:00;0.211;0.23
 02/15  17:00:00;0.343;0.067
 02/15  18:00:00;0.504;0
 02/15  19:00:00;0.524;0
 02/15  20:00:00;0.438;0
 02/15  21:00:00;0.326;0
 02/15  22:00:00;0.228;0
 02/15  23:00:00;0.152;0
 02/15  24:00:00;0.095;0
 02/16  01:00:00;0.056;0
 02/16  02:00:00;0.034;0
 02/16  03:00:00;0.025;0
 02/16  04:00:00;0.022;0
 02/16  05:00:00;0.022;0
 02/16  06:00:00;0.025;0.004
 02/16  07:00:00;0.038;0.087
 02/16  08:00:00;0.079;0.236
 02/16  09:00:00;0.106;0.413
 02/16  10:00:00;0.13;0.526
 02/16  11:00:00;0.177;0.589
 02/16  12:00:00;0.244;0.634
 02/16  13:00:00;0.312;0.628
 02/16  14:00:00;0.364;0.572
 02/16  15:00:00;0.389;0.411
 02/16  16:00:00;0.4;0.237
 02/16  17:00:00;0.404;0.076
 02/16  18:00:00;0.428;0
 02/16  19:00:00;0.352;0
 02/16  20:00:00;0.216;0
 02/16  21:00:00;0.121;0
 02/16  22:00:00;0.061;0
 02/16  23:00:00;0.025;0
 02/16  24:00:00;0.013;0
 02/17  01:00:00;0.009;0
 02/17  02:00:00;0.009;0
 02/17  03:00:00;0.009;0
 02/17  04:00:00;0.008;0
 02/17  05:00:00;0.009;0
 02/17  06:00:00;0.012;0.007
 02/17  07:00:00;0.011;0.108
 02/17  08:00:00;0.021;0.26
 02/17  09:00:00;0.047;0.389
 02/17  10:00:00;0.079;0.487
 02/17  11:00:00;0.111;0.554
 02/17  12:00:00;0.149;0.593
 02/17  13:00:00;0.181;0.602
 02/17  14:00:00;0.195;0.55
 02/17  15:00:00;0.201;0.422
 02/17  16:00:00;0.229;0.234
 02/17  17:00:00;0.274;0.074
 02/17  18:00:00;0.35;0
 02/17  19:00:00;0.392;0
 02/17  20:00:00;0.352;0
 02/17  21:00:00;0.274;0
 02/17  22:00:00;0.199;0
 02/17  23:00:00;0.144;0
 02/17  24:00:00;0.098;0
 02/18  01:00:00;0.069;0
 02/18  02:00:00;0.056;0
 02/18  03:00:00;0.046;0
 02/18  04:00:00;0.042;0
 02/18  05:00:00;0.04;0
 02/18  06:00:00;0.036;0.006
 02/18  07:00:00;0.024;0.083
 02/18  08:00:00;0.032;0.187
 02/18  09:00:00;0.053;0.294
 02/18  10:00:00;0.067;0.407
 02/18  11:00:00;0.076;0.492
 02/18  12:00:00;0.082;0.544
 02/18  13:00:00;0.082;0.527
 02/18  14:00:00;0.08;0.43
 02/18  15:00:00;0.083;0.267
 02/18  16:00:00;0.109;0.14
 02/18  17:00:00;0.159;0.047
 02/18  18:00:00;0.254;0
 02/18  19:00:00;0.32;0
 02/18  20:00:00;0.291;0
 02/18  21:00:00;0.215;0
 02/18  22:00:00;0.14;0
 02/18  23:00:00;0.085;0
 02/18  24:00:00;0.049;0
 02/19  01:00:00;0.029;0
 02/19  02:00:00;0.019;0
 02/19  03:00:00;0.009;0
 02/19  04:00:00;0.003;0
 02/19  05:00:00;0.001;0
 02/19  06:00:00;0;0.008
 02/19  07:00:00;0;0.12
 02/19  08:00:00;0;0.271
 02/19  09:00:00;0;0.4
 02/19  10:00:00;0;0.483
 02/19  11:00:00;0.001;0.532
 02/19  12:00:00;0.002;0.534
 02/19  13:00:00;0.006;0.484
 02/19  14:00:00;0.015;0.409
 02/19  15:00:00;0.03;0.298
 02/19  16:00:00;0.052;0.172
 02/19  17:00:00;0.091;0.054
 02/19  18:00:00;0.172;0
 02/19  19:00:00;0.242;0
 02/19  20:00:00;0.233;0
 02/19  21:00:00;0.174;0
 02/19  22:00:00;0.115;0
 02/19  23:00:00;0.082;0
 02/19  24:00:00;0.078;0
 02/20  01:00:00;0.083;0
 02/20  02:00:00;0.076;0
 02/20  03:00:00;0.068;0
 02/20  04:00:00;0.068;0
 02/20  05:00:00;0.075;0
 02/20  06:00:00;0.072;0.006
 02/20  07:00:00;0.044;0.101
 02/20  08:00:00;0.025;0.257
 02/20  09:00:00;0.012;0.405
 02/20  10:00:00;0.006;0.52
 02/20  11:00:00;0.008;0.661
 02/20  12:00:00;0.021;0.691
 02/20  13:00:00;0.053;0.657
 02/20  14:00:00;0.101;0.569
 02/20  15:00:00;0.146;0.396
 02/20  16:00:00;0.232;0.228
 02/20  17:00:00;0.367;0.075
 02/20  18:00:00;0.525;0
 02/20  19:00:00;0.521;0
 02/20  20:00:00;0.362;0
 02/20  21:00:00;0.221;0
 02/20  22:00:00;0.162;0
 02/20  23:00:00;0.135;0
 02/20  24:00:00;0.111;0
 02/21  01:00:00;0.094;0
 02/21  02:00:00;0.086;0
 02/21  03:00:00;0.09;0
 02/21  04:00:00;0.106;0
 02/21  05:00:00;0.126;0
 02/21  06:00:00;0.137;0.007
 02/21  07:00:00;0.119;0.1
 02/21  08:00:00;0.119;0.236
 02/21  09:00:00;0.101;0.383
 02/21  10:00:00;0.077;0.516
 02/21  11:00:00;0.07;0.59
 02/21  12:00:00;0.069;0.614
 02/21  13:00:00;0.072;0.588
 02/21  14:00:00;0.083;0.531
 02/21  15:00:00;0.098;0.4
 02/21  16:00:00;0.14;0.229
 02/21  17:00:00;0.221;0.077
 02/21  18:00:00;0.351;0
 02/21  19:00:00;0.417;0
 02/21  20:00:00;0.388;0
 02/21  21:00:00;0.361;0
 02/21  22:00:00;0.329;0
 02/21  23:00:00;0.313;0
 02/21  24:00:00;0.285;0
 02/22  01:00:00;0.252;0
 02/22  02:00:00;0.227;0
 02/22  03:00:00;0.206;0
 02/22  04:00:00;0.177;0
 02/22  05:00:00;0.159;0
 02/22  06:00:00;0.157;0.003
 02/22  07:00:00;0.138;0.062
 02/22  08:00:00;0.191;0.16
 02/22  09:00:00;0.212;0.269
 02/22  10:00:00;0.212;0.356
 02/22  11:00:00;0.218;0.428
 02/22  12:00:00;0.218;0.486
 02/22  13:00:00;0.208;0.507
 02/22  14:00:00;0.199;0.474
 02/22  15:00:00;0.192;0.375
 02/22  16:00:00;0.208;0.236
 02/22  17:00:00;0.254;0.074
 02/22  18:00:00;0.343;0
 02/22  19:00:00;0.38;0
 02/22  20:00:00;0.337;0
 02/22  21:00:00;0.269;0
 02/22  22:00:00;0.222;0
 02/22  23:00:00;0.19;0
 02/22  24:00:00;0.165;0
 02/23  01:00:00;0.14;0
 02/23  02:00:00;0.115;0
 02/23  03:00:00;0.102;0
 02/23  04:00:00;0.088;0
 02/23  05:00:00;0.076;0
 02/23  06:00:00;0.071;0.008
 02/23  07:00:00;0.065;0.131
 02/23  08:00:00;0.095;0.324
 02/23  09:00:00;0.134;0.487
 02/23  10:00:00;0.157;0.609
 02/23  11:00:00;0.199;0.721
 02/23  12:00:00;0.263;0.727
 02/23  13:00:00;0.313;0.696
 02/23  14:00:00;0.353;0.605
 02/23  15:00:00;0.393;0.433
 02/23  16:00:00;0.462;0.227
 02/23  17:00:00;0.532;0.075
 02/23  18:00:00;0.547;0
 02/23  19:00:00;0.431;0
 02/23  20:00:00;0.295;0
 02/23  21:00:00;0.209;0
 02/23  22:00:00;0.167;0
 02/23  23:00:00;0.149;0
 02/23  24:00:00;0.142;0
 02/24  01:00:00;0.14;0
 02/24  02:00:00;0.133;0
 02/24  03:00:00;0.118;0
 02/24  04:00:00;0.099;0
 02/24  05:00:00;0.078;0
 02/24  06:00:00;0.058;0.011
 02/24  07:00:00;0.034;0.152
 02/24  08:00:00;0.02;0.327
 02/24  09:00:00;0.018;0.476
 02/24  10:00:00;0.03;0.598
 02/24  11:00:00;0.059;0.701
 02/24  12:00:00;0.104;0.715
 02/24  13:00:00;0.157;0.673
 02/24  14:00:00;0.212;0.508
 02/24  15:00:00;0.267;0.364
 02/24  16:00:00;0.313;0.201
 02/24  17:00:00;0.35;0.063
 02/24  18:00:00;0.396;0
 02/24  19:00:00;0.349;0
 02/24  20:00:00;0.236;0
 02/24  21:00:00;0.144;0
 02/24  22:00:00;0.086;0
 02/24  23:00:00;0.056;0
 02/24  24:00:00;0.041;0
 02/25  01:00:00;0.039;0
 02/25  02:00:00;0.038;0
 02/25  03:00:00;0.034;0
 02/25  04:00:00;0.025;0
 02/25  05:00:00;0.017;0
 02/25  06:00:00;0.01;0.012
 02/25  07:00:00;0.005;0.165
 02/25  08:00:00;0.008;0.354
 02/25  09:00:00;0.017;0.521
 02/25  10:00:00;0.048;0.645
 02/25  11:00:00;0.1;0.716
 02/25  12:00:00;0.14;0.727
 02/25  13:00:00;0.157;0.687
 02/25  14:00:00;0.182;0.594
 02/25  15:00:00;0.211;0.46
 02/25  16:00:00;0.272;0.259
 02/25  17:00:00;0.36;0.091
 02/25  18:00:00;0.451;0
 02/25  19:00:00;0.414;0
 02/25  20:00:00;0.238;0
 02/25  21:00:00;0.11;0
 02/25  22:00:00;0.071;0
 02/25  23:00:00;0.061;0
 02/25  24:00:00;0.049;0
 02/26  01:00:00;0.037;0
 02/26  02:00:00;0.026;0
 02/26  03:00:00;0.013;0
 02/26  04:00:00;0.006;0
 02/26  05:00:00;0.004;0
 02/26  06:00:00;0.002;0.004
 02/26  07:00:00;0.002;0.076
 02/26  08:00:00;0.005;0.184
 02/26  09:00:00;0.013;0.289
 02/26  10:00:00;0.026;0.383
 02/26  11:00:00;0.034;0.525
 02/26  12:00:00;0.031;0.603
 02/26  13:00:00;0.035;0.525
 02/26  14:00:00;0.05;0.418
 02/26  15:00:00;0.083;0.276
 02/26  16:00:00;0.139;0.148
 02/26  17:00:00;0.201;0.042
 02/26  18:00:00;0.262;0
 02/26  19:00:00;0.261;0
 02/26  20:00:00;0.213;0
 02/26  21:00:00;0.164;0
 02/26  22:00:00;0.139;0
 02/26  23:00:00;0.124;0
 02/26  24:00:00;0.111;0
 02/27  01:00:00;0.096;0
 02/27  02:00:00;0.082;0
 02/27  03:00:00;0.068;0
 02/27  04:00:00;0.052;0
 02/27  05:00:00;0.039;0
 02/27  06:00:00;0.025;0.007
 02/27  07:00:00;0.009;0.102
 02/27  08:00:00;0.003;0.239
 02/27  09:00:00;0.006;0.373
 02/27  10:00:00;0.019;0.508
 02/27  11:00:00;0.047;0.608
 02/27  12:00:00;0.095;0.631
 02/27  13:00:00;0.141;0.564
 02/27  14:00:00;0.158;0.394
 02/27  15:00:00;0.174;0.24
 02/27  16:00:00;0.206;0.133
 02/27  17:00:00;0.242;0.043
 02/27  18:00:00;0.277;0
 02/27  19:00:00;0.26;0
 02/27  20:00:00;0.194;0
 02/27  21:00:00;0.139;0
 02/27  22:00:00;0.102;0
 02/27  23:00:00;0.087;0
 02/27  24:00:00;0.086;0
 02/28  01:00:00;0.077;0
 02/28  02:00:00;0.057;0
 02/28  03:00:00;0.035;0
 02/28  04:00:00;0.021;0
 02/28  05:00:00;0.014;0
 02/28  06:00:00;0.01;0.005
 02/28  07:00:00;0.009;0.105
 02/28  08:00:00;0.023;0.284
 02/28  09:00:00;0.043;0.466
 02/28  10:00:00;0.077;0.623
 02/28  11:00:00;0.106;0.727
 02/28  12:00:00;0.128;0.731
 02/28  13:00:00;0.143;0.678
 02/28  14:00:00;0.159;0.567
 02/28  15:00:00;0.192;0.379
 02/28  16:00:00;0.267;0.18
 02/28  17:00:00;0.343;0.051
 02/28  18:00:00;0.376;0
 02/28  19:00:00;0.298;0
 02/28  20:00:00;0.211;0
 02/28  21:00:00;0.149;0
 02/28  22:00:00;0.093;0
 02/28  23:00:00;0.06;0
 02/28  24:00:00;0.048;0
 03/01  01:00:00;0.046;0
 03/01  02:00:00;0.056;0
 03/01  03:00:00;0.076;0
 03/01  04:00:00;0.091;0
 03/01  05:00:00;0.094;0
 03/01  06:00:00;0.087;0.013
 03/01  07:00:00;0.064;0.166
 03/01  08:00:00;0.049;0.348
 03/01  09:00:00;0.037;0.506
 03/01  10:00:00;0.047;0.652
 03/01  11:00:00;0.082;0.738
 03/01  12:00:00;0.14;0.744
 03/01  13:00:00;0.23;0.698
 03/01  14:00:00;0.319;0.589
 03/01  15:00:00;0.391;0.417
 03/01  16:00:00;0.455;0.208
 03/01  17:00:00;0.463;0.07
 03/01  18:00:00;0.442;0
 03/01  19:00:00;0.351;0
 03/01  20:00:00;0.254;0
 03/01  21:00:00;0.193;0
 03/01  22:00:00;0.14;0
 03/01  23:00:00;0.111;0
 03/01  24:00:00;0.114;0
 03/02  01:00:00;0.129;0
 03/02  02:00:00;0.147;0
 03/02  03:00:00;0.154;0
 03/02  04:00:00;0.141;0
 03/02  05:00:00;0.124;0
 03/02  06:00:00;0.103;0.007
 03/02  07:00:00;0.08;0.124
 03/02  08:00:00;0.071;0.306
 03/02  09:00:00;0.061;0.439
 03/02  10:00:00;0.058;0.533
 03/02  11:00:00;0.063;0.596
 03/02  12:00:00;0.078;0.638
 03/02  13:00:00;0.104;0.634
 03/02  14:00:00;0.14;0.565
 03/02  15:00:00;0.18;0.425
 03/02  16:00:00;0.229;0.224
 03/02  17:00:00;0.271;0.06
 03/02  18:00:00;0.31;0
 03/02  19:00:00;0.277;0
 03/02  20:00:00;0.194;0
 03/02  21:00:00;0.127;0
 03/02  22:00:00;0.097;0
 03/02  23:00:00;0.092;0
 03/02  24:00:00;0.092;0
 03/03  01:00:00;0.088;0
 03/03  02:00:00;0.079;0
 03/03  03:00:00;0.068;0
 03/03  04:00:00;0.052;0
 03/03  05:00:00;0.036;0
 03/03  06:00:00;0.024;0.002
 03/03  07:00:00;0.012;0.045
 03/03  08:00:00;0.005;0.119
 03/03  09:00:00;0.004;0.21
 03/03  10:00:00;0.005;0.305
 03/03  11:00:00;0.009;0.354
 03/03  12:00:00;0.019;0.333
 03/03  13:00:00;0.031;0.298
 03/03  14:00:00;0.043;0.259
 03/03  15:00:00;0.045;0.201
 03/03  16:00:00;0.05;0.107
 03/03  17:00:00;0.052;0.03
 03/03  18:00:00;0.049;0
 03/03  19:00:00;0.051;0
 03/03  20:00:00;0.056;0
 03/03  21:00:00;0.063;0
 03/03  22:00:00;0.07;0
 03/03  23:00:00;0.072;0
 03/03  24:00:00;0.081;0
 03/04  01:00:00;0.092;0
 03/04  02:00:00;0.098;0
 03/04  03:00:00;0.098;0
 03/04  04:00:00;0.088;0
 03/04  05:00:00;0.071;0
 03/04  06:00:00;0.053;0.003
 03/04  07:00:00;0.029;0.071
 03/04  08:00:00;0.022;0.189
 03/04  09:00:00;0.022;0.316
 03/04  10:00:00;0.028;0.429
 03/04  11:00:00;0.049;0.542
 03/04  12:00:00;0.095;0.612
 03/04  13:00:00;0.166;0.584
 03/04  14:00:00;0.246;0.505
 03/04  15:00:00;0.32;0.381
 03/04  16:00:00;0.389;0.208
 03/04  17:00:00;0.451;0.063
 03/04  18:00:00;0.492;0
 03/04  19:00:00;0.435;0
 03/04  20:00:00;0.337;0
 03/04  21:00:00;0.251;0
 03/04  22:00:00;0.207;0
 03/04  23:00:00;0.205;0
 03/04  24:00:00;0.229;0
 03/05  01:00:00;0.26;0
 03/05  02:00:00;0.277;0
 03/05  03:00:00;0.28;0
 03/05  04:00:00;0.25;0
 03/05  05:00:00;0.202;0
 03/05  06:00:00;0.131;0.004
 03/05  07:00:00;0.066;0.104
 03/05  08:00:00;0.027;0.281
 03/05  09:00:00;0.009;0.47
 03/05  10:00:00;0.007;0.605
 03/05  11:00:00;0.02;0.68
 03/05  12:00:00;0.059;0.699
 03/05  13:00:00;0.138;0.655
 03/05  14:00:00;0.223;0.573
 03/05  15:00:00;0.265;0.45
 03/05  16:00:00;0.27;0.27
 03/05  17:00:00;0.271;0.09
 03/05  18:00:00;0.298;0
 03/05  19:00:00;0.274;0
 03/05  20:00:00;0.183;0
 03/05  21:00:00;0.094;0
 03/05  22:00:00;0.035;0
 03/05  23:00:00;0.007;0
 03/05  24:00:00;0.001;0
 03/06  01:00:00;0;0
 03/06  02:00:00;0;0
 03/06  03:00:00;0;0
 03/06  04:00:00;0;0
 03/06  05:00:00;0.001;0
 03/06  06:00:00;0.002;0.003
 03/06  07:00:00;0.002;0.062
 03/06  08:00:00;0.002;0.173
 03/06  09:00:00;0.005;0.298
 03/06  10:00:00;0.008;0.397
 03/06  11:00:00;0.012;0.449
 03/06  12:00:00;0.02;0.434
 03/06  13:00:00;0.034;0.371
 03/06  14:00:00;0.046;0.29
 03/06  15:00:00;0.051;0.199
 03/06  16:00:00;0.053;0.105
